key,original_en,translation,context
Item_Desc_91028,Eat to gain 1 stack of 「Graft」 and 5 stacks of Poison Gas,,食用后，获得 1 层「接肢」状态， 5 层毒瘴状态
Item_Desc_91029,Eat to gain 1 stack of 「Brightsight」 and 5 stacks of Poison Gas,,食用后，获得 1 层「明目」状态， 5 层毒瘴状态
Item_Desc_91030,It's said that you get bigger if you eat this.,,据说吃了以后，能变大
Item_Desc_91031,It's said that you get smaller if you eat this.,,据说吃了以后，能变小
Item_Desc_91032,Eat to gain 1 stack of 「Soar」,,食用后，获得 1 层「飞天」状态
Item_Desc_91033,Eat to gain 1 stack of 「Wisdom」,,食用后，获得 1 层「聪慧」状态
Item_Desc_91034,Eat to gain 1 stack of 「Freezeproof」,,食用后，获得 1 层「不冻」状态
Item_Desc_91035,Eat to gain 1 stack of 「Fireproof」,,食用后，获得 1 层「不燃」状态
Item_Desc_91036,Eat to gain 1 stack of 「Steadfast」,,食用后，获得 1 层「不倒」状态
Item_Desc_91037,Eat to add 30 Chi,,食用后，可增加 30 真气
Item_Desc_91038,Eat to gain 5 stacks of 「Might」,,食用后，获得 5 层「大力」状态
Item_Desc_91039,Eat to gain 5 stacks of 「Golden Shield」,,食用后，获得 5 层「金钟罩」状态
Item_Desc_91040,Eat to gain 5 stacks of 「Gale」,,食用后，获得 5 层「疾风」状态
Item_Desc_91041,You can change Acupoint Type in Meridians.,,在经脉中可以更改穴位类型
Item_Desc_91042,Eat to gain 3 stacks of 「Poison Gas」,,食用后，获得 3 层「毒瘴」状态
Item_Desc_91043,Eat to gain 5 stacks of 「Regenerate Blood」,,食用后，获得 5 层「生血」状态
Item_Desc_91044,Eat to gain 10 stacks of 「Regenerate Blood」,,食用后，获得 10 层「生血」状态
Item_Desc_91045,Eat to gain 3 stacks of 「Heat」,,食用后，获得 3 层「灼热」状态
Item_Desc_91046,Eat to gain 3 stacks of 「Cold」,,食用后，获得 3 层「寒冷」状态
Item_Desc_91047,Eat to gain 3 stacks of 「Drunk」,,食用后，获得 3 层「醉意」状态
Item_Desc_91048,Eat to restore 50 Energy,,食用后，恢复 50 内力
Item_Desc_91050,"After use, get 10 layers of three gods to divide the soul state, and the number of moves needed to activate the unique learning in the battle doubles ",,使用后，获得 10 层三神分魂状态，战斗中激活绝学所需的招式数量翻倍
Item_Desc_91051,"After use, get 1 layer of overlord refining, provide 300 qi",,使用后，获得 1 层霸王炼体状态，提供 300 点罡气
Item_Desc_91052,"After use, get 1 layer of heavenly king's retrograde state, you can activate unbearable learning for free, and the harm damage increases by 50%, but you will get 20 hidden diseases",,使用后，获得 1 层天王讨逆状态，可免费激活绝学，且绝学伤害增加50%，但会获得 20 个癫狂隐疾
Item_Desc_91053,"After use, obtain 1 layer of 'broken intestine' status, which will increase the risk of highly toxic hidden diseases.",,使用后，获得1层断肠状态，断肠状态下会增加剧毒隐疾
Item_Desc_91054,"After use, randomly disable 3 to 10 acupoints. Teammates with internal power greater than 1000 can help heal by forming a team command. The more people there are, the faster the healing process.",,使用后，随机禁用3至10个穴位，可通过组队命令内力大于1000的队友帮助治疗，人越多，疗伤越快
Item_Desc_91055,"After use, obtain 100 layers of broken tendon cartilage state, and increase damage taken by 100%",,使用后，获得100层碎筋软骨状态，受到的伤害增加100%
Item_Desc_91056,"Permanently convert killing qi into random moves for attacks, and using the Blood Sha Pill has a certain chance of producing insane hidden diseases.",,将杀气永久转化为随机招式攻击，使用血煞丹有一定几率产生癫狂隐疾
Item_Desc_91064,Eat to add 3 Chi,,食用后，增加 3 点真气
Item_Desc_91066,Place it to store items,,放置后，可以存放物品
Item_Desc_91067,Grants a chance to escape when used in battle,,在战斗中使用，有概率逃脱
Item_Desc_91068,"From 10pm to 4am at night, used at a high place, it can summon the liaison of the Eight Faced Black Sparrow, or be thrown into a well as a signal for assassination.",,夜晚10点到凌晨4点，在高处使用，可以召唤八面黑雀的接头人，亦可丢于水井之中作为发布暗杀的信号
Item_Desc_91069,"A mold used to manufacture disguise masks. When used against targets who cannot move, you can obtain 3 masks of the opponent's disguise.",,用于制造易容面具的模具，对无法行动的目标使用，可获得3张对方的易容面具
Item_Desc_91070,"A mold used to manufacture disguise masks. When used against targets who cannot move, you can obtain 9 masks of the opponent's disguise.",,用于制造易容面具的模具，对无法行动的目标使用，可获得9张对方的易容面具
Item_Desc_91071,The human skin mask of {0} can be transformed into {1} after use.,,{0}的人皮面具，使用后，可以易容成{1}
Item_Desc_91072,The roster here records all members of the current Eight Faced Black Sparrow faction.,,这边花名册记录了当前八面黑雀势力的所有成员
Item_Desc_92000,A manual that records the way to acquire 「Qinggong: Veteran」,,一本记载了如何习得「轻功·小成」的秘籍
Item_Desc_92001,An Inner Kungfu manual that records the way to acquire 「Art of Marrow Refining」,,一本记载了如何习得「洗髓功」的内功秘籍
Item_Desc_92002,A Skill manual that records the way to acquire 「Causal Palm」,,一本记载了如何习得「信手拈来掌」的绝学秘籍
Item_Desc_92003,A Skill manual that records the way to acquire 「Toxin-casting Spell」,,一本记载了如何习得「释蛊术」的绝学秘籍
Item_Desc_92004,A Inner Kungfu manual that records the way to acquire 「Yi Jin Jing」,,一本记载了如何习得「易筋经」的内功秘籍
Item_Desc_92005,A Skill manual that records the way to acquire 「Beast Wave」,,一本记载了如何习得「万兽奔腾」的绝学秘籍
Item_Desc_92006,A Skill manual that records the way to acquire 「Tortoise Fist」,,一本记载了如何习得「王八拳」的绝学秘籍
Item_Desc_92007,A Skill manual that records the way to acquire 「Extermination」,,一本记载了如何习得「灭·绝」的绝学秘籍
Item_Desc_92008,Use to acquire 「Leechcraft:Sage」 「Requirement:「Leechcraft:Guru」」,,使用后，习得能力「医术·圆满」「习得前提能力：「医术·大成」」
Item_Desc_92009,An ancient book that records how to acquire the ability to change faces,,一本记载了如何习得易容能力的古籍
Item_Desc_92010,"A mysterious ancient book that records the highest level of the art of changing faces. When the ability to change faces reaches its peak, it can be used to advance to the level of complete change.",,一本记载了易容术最高级别的神秘古籍，易容能力达到大成时，使用后可进阶至易容圆满
Item_Desc_93000,This is {0}「{1}」's symbol. Seeing the symbol equates with seeing its master.,,乃{0}「{1}」凭证之物，见之如见人
Item_Desc_93001,Key to the Residence. Who owns the key owns the house. Owner:{0},,民居的钥匙，持此钥匙者有此屋，拥有者:{0}
Item_Desc_93002,A horse,,一匹马
Item_Desc_93003,A treasure map that leads to riches.,,一张藏宝图，生成宝藏信息图
Item_Desc_93006,"Residence Ownership Certificate. Owner: {0} (Don't lose your Certificate, or you may lose your house.)",,民居的房契，拥有者:{0}。（房契要收藏好，一旦被他人获取，房子的拥有者将改变）
Item_Desc_93007,Midnight Robes. Wearing these at night significantly reduces your chances of being seen.,,一套夜行衣，夜晚时穿上，大幅降低被看见的概率
Item_Desc_93008,Obtain 「Fortune Jade」 based on the number of Blessings when you Return to Karma. Use to obtain new Blessings.,,魂归天命时根据赐福次数获得珍品「福玉」，背包中使用可以获得新的赐福
Item_Desc_93009,Kungfu insights gleaned from battle and training. Use to advance Skills.,,战斗和训练所积累的武学心得体会，可用于进阶绝学
Item_Desc_93010,The late {0}「{1}」's belongings. Open to get the items inside.,,乃{0}「{1}」的遗物，打开可获得遗物内物品
Item_Desc_93011,{0} took {1}'s head! {2},,{0}拿取了{1}的首级！{2}
Item_Desc_93012,"On the day of becoming uncomfortable, the baby left, maybe one day can be taken back, it is unknown?",,成为不全人之日，所留下的宝贝，兴许有一天可以接回去也未可知？
Item_Desc_93013,A mysterious key with crow patterns carved on it,,一把神秘的钥匙，上面刻着乌鸦的花纹
Item_Desc_93014,A mysterious note,,一张神秘的字条
Item_Desc_94000,An Inner Kungfu manual that records the way to acquire 「Breathing Skill」,,一本记载了如何习得「吐纳法」的内功秘籍
Item_Desc_94001,An Inner Kungfu manual that records the way to acquire 「Freeze Spell」,,一本记载了如何习得「寒冰诀」的内功秘籍
Item_Desc_94002,An Inner Kungfu manual that records the way to acquire 「Heart-burning Spell」,,一本记载了如何习得「灼心诀」的内功秘籍
Item_Desc_94003,An Inner Kungfu manual that records the way to acquire 「Drunken Immortal」,,一本记载了如何习得「醉仙诀」的内功秘籍
Item_Desc_94004,An Inner Kungfu manual that records the way to acquire 「Poison Proof Spell」,,一本记载了如何习得「避毒诀」的内功秘籍
Item_Desc_94005,An Inner Kungfu manual that records the way to acquire 「Art of Heartflame」,,一本记载了如何习得「玄火劫心功」的内功秘籍
Item_Desc_94006,An Inner Kungfu manual that records the way to acquire 「Tranquility Spell」,,一本记载了如何习得「清心诀」的内功秘籍
Item_Desc_94007,An Inner Kungfu manual that records the way to acquire 「Millibeast Spell」,,一本记载了如何习得「万兽诀」的内功秘籍
Item_Desc_94008,An Inner Kungfu manual that records the way to acquire 「Dragonform」,,一本记载了如何习得「化龙功」的内功秘籍
Item_Desc_94009,An Inner Kungfu manual that records the way to acquire 「Art of Five Senses」,,一本记载了如何习得「五觉功」的内功秘籍
Item_Desc_94010,An Inner Kungfu manual that records the way to acquire 「Art of Soul Deprivation」,,一本记载了如何习得「夺魄功」的内功秘籍
Item_Desc_94011,An Inner Kungfu manual that records the way to acquire 「Art of Drunkness」,,一本记载了如何习得「醉意功」的内功秘籍
Item_Desc_94012,An Inner Kungfu manual that records the way to acquire 「Art of Harmony」,,一本记载了如何习得「混元一气功」的内功秘籍
Item_Desc_94013,An Inner Kungfu manual that records the way to acquire 「Art of Hellish Breathing」,,一本记载了如何习得「血煞吐纳功」的内功秘籍
Item_Desc_94014,An Inner Kungfu manual that records the way to acquire 「Golden Acupuncture」,,一本记载了如何习得「金针度穴功」的内功秘籍
Item_Desc_94015,An Inner Kungfu manual that records the way to acquire 「Art of Shifting」,,一本记载了如何习得「偷天换日功」的内功秘籍
Item_Desc_94016,An Inner Kungfu manual that records the way to acquire 「Anti-toxin Spell」,,一本记载了如何习得「解蛊诀」的内功秘籍
Item_Desc_94017,An Inner Kungfu manual that records the way to acquire 「Mechanic」,,一本记载了如何习得「玲珑诀」的内功秘籍
Item_Desc_94018,An Inner Kungfu manual that records the way to acquire 「Beastmaster」,,一本记载了如何习得「驭兽决」的内功秘籍
Item_Desc_94019,An Inner Kungfu manual that records the way to acquire 「Bionic Pentaform」,,一本记载了如何习得「形意五禽功」的内功秘籍
Item_Desc_94020,An Inner Kungfu manual that records the way to acquire 「Turtle Preservation」,,一本记载了如何习得「玄龟养生术」的内功秘籍
Item_Desc_94021,An Inner Kungfu manual that records the way to acquire 「Blood Circulatio」,,一本记载了如何习得「搬血锻体诀」的内功秘籍
Item_Desc_94022,An Inner Kungfu manual that records the way to acquire 「Demo Slayer Arhat」,,一本记载了如何习得「罗汉伏魔功」的内功秘籍
Item_Desc_94023,An Inner Kungfu manual that records the way to acquire 「Diamond Body」,,一本记载了如何习得「金刚护体神功」的内功秘籍
Item_Desc_94024,An Inner Kungfu manual that records the way to acquire 「Yi Jin Jing 「Brahma」」,,一本记载了如何习得「易筋经「梵」」的内功秘籍
Item_Desc_94025,An Inner Kungfu manual that records the way to acquire 「Dragon Tiger Hunt」,,一本记载了如何习得「擒龙伏虎功」的内功秘籍
Item_Desc_94026,An Inner Kungfu manual that records the way to acquire 「Lotus in Heart」,,一本记载了如何习得「莲花落」的内功秘籍
Item_Desc_94027,An Inner Kungfu manual that records the way to acquire 「Wu Dang Harmony」,,一本记载了如何习得「武当太和功」的内功秘籍
Item_Desc_94028,An Inner Kungfu manual that records the way to acquire 「Wu Dang Pure Yang」,,一本记载了如何习得「武当纯阳功」的内功秘籍
Item_Desc_94029,An Inner Kungfu manual that records the way to acquire 「Primordial Chaos」,,一本记载了如何习得「混元先天功」的内功秘籍
Item_Desc_94030,An Inner Kungfu manual that records the way to acquire 「Purple Seven Star」,,一本记载了如何习得「紫薇七星诀」的内功秘籍
Item_Desc_94031,An Inner Kungfu manual that records the way to acquire 「Stars Divine」,,一本记载了如何习得「转星换斗神功」的内功秘籍
Item_Desc_94032,An Inner Kungfu manual that records the way to acquire 「Traceless Heart」,,一本记载了如何习得「无迹心决」的内功秘籍
Item_Desc_94033,An Inner Kungfu manual that records the way to acquire 「Purple Cloud Qi」,,一本记载了如何习得「紫霞剑气」的内功秘籍
Item_Desc_94034,A book that records how to learn the internal skills of「incompetence」,,一本记载了如何习得「竟日不全功」的内功秘籍
Item_Desc_94035,An internal skill secret book that records how to learn the「Eternal Night Killing Technique」,,一本记载了如何习得「永夜杀法」的内功秘籍
Item_Desc_95000,A Skill manual that records the way to acquire 「Arctic Palm」,,一本记载了如何习得「寒冰掌」的绝学秘籍
Item_Desc_95001,A Skill manual that records the way to acquire 「Frost Sword」,,一本记载了如何习得「寒霜剑法」的绝学秘籍
Item_Desc_95002,A Skill manual that records the way to acquire 「Snow Reversal Sword」,,一本记载了如何习得「回雪剑法」的绝学秘籍
Item_Desc_95003,A Skill manual that records the way to acquire 「Snow-melting Sword」,,一本记载了如何习得「傲雪剑法」的绝学秘籍
Item_Desc_95004,A Skill manual that records the way to acquire 「Vicious Hand」,,一本记载了如何习得「千毒手」的绝学秘籍
Item_Desc_95005,A Skill manual that records the way to acquire 「Art of Rejuvenation」,,一本记载了如何习得「回春功」的绝学秘籍
Item_Desc_95006,A Skill manual that records the way to acquire 「Spider Hand」,,一本记载了如何习得「千蛛万毒手」的绝学秘籍
Item_Desc_95007,A Skill manual that records the way to acquire 「Wine-drinking Song」,,一本记载了如何习得「对酒当歌」的绝学秘籍
Item_Desc_95008,A Skill manual that records the way to acquire 「Drink and Sing」,,一本记载了如何习得「痛饮狂歌」的绝学秘籍
Item_Desc_95009,A Skill manual that records the way to acquire 「Drink to The End」,,一本记载了如何习得「不醉无归」的绝学秘籍
Item_Desc_95010,A Skill manual that records the way to acquire 「Drink and Dream」,,一本记载了如何习得「醉生梦死」的绝学秘籍
Item_Desc_95011,A Skill manual that records the way to acquire 「Soultaker's Song」,,一本记载了如何习得「摄魂曲」的绝学秘籍
Item_Desc_95012,A Skill manual that records the way to acquire 「Ordeal Sigil」,,一本记载了如何习得「噬心蚀骨符」的绝学秘籍
Item_Desc_95013,A Skill manual that records the way to acquire 「Illusionary Song」,,一本记载了如何习得「幻音曲」的绝学秘籍
Item_Desc_95014,A Skill manual that records the way to acquire 「Dragon's Vitality」,,一本记载了如何习得「龙马精神」的绝学秘籍
Item_Desc_95015,A Skill manual that records the way to acquire 「Flame Saber」,,一本记载了如何习得「烈焰刀」的绝学秘籍
Item_Desc_95016,A Skill manual that records the way to acquire 「Sky-Heating Saber」,,一本记载了如何习得「焚天刀法」的绝学秘籍
Item_Desc_95017,A Skill manual that records the way to acquire 「Nirvana Saber」,,一本记载了如何习得「破涅刀法」的绝学秘籍
Item_Desc_95018,A Skill manual that records the way to acquire 「Hands of Theft」,,一本记载了如何习得「妙手空空」的绝学秘籍
Item_Desc_95019,A Skill manual that records the way to acquire 「Art of Transformation」,,一本记载了如何习得「九变十化」的绝学秘籍
