"Btn_Name_90007","使用千蛛万毒手"
"Btn_Name_90008","使用王八拳"
"Btn_Name_90009","使用般若封穴手"
"Btn_Name_90010","使用释蛊术"
# 音律按钮,
"Btn_Name_91000","宫调"
"Btn_Name_91001","商调"
"Btn_Name_91002","角调"
"Btn_Name_91003","徽调"
"Btn_Name_91004","羽调"
"Btn_Name_Strun_Disable","{0} <MgRed>需要「{1}」达到{2}</>"
"strun_desc_0","增加 1 点音律经验"
"strun_desc_1","需要音律·熟练，整首乐曲典雅、柔和而流畅，如同大地涵育万物、包容一切，辽阔和谐。附近角色快速恢复心情，欣赏态度大增。增加 2 点音律经验。"
"strun_desc_2","需要音律·小成，略带一丝悲伤的气息但却不僵硬。让附近角色伤心怜悯。增加 3 点音律经验。"
"strun_desc_3","需要音律·精通，角调式吹出一片春天的气息，天地一片欣欣向荣，所见之处皆充满生机。附近角色的气血和隐疾将得到治疗。增加 4 点音律经验。"
"strun_desc_4","需要音律·大成，乐曲的气氛欢快活络而不过份激昂。附近角色的武技和招式经验将持续增加。增加 5 点音律经验"
"strun_desc_5","需要音律·圆满，柔和温婉的音乐，让附近角色昏昏然进入梦境。"
# 练功子按钮,
"Btn_Name_100000","练功：武技圆满"
#作弊按钮,
"Btn_Name_400000","获得所有绝学「作弊」"
#游船解锁区域,
"Btn_Name_500000","扩张新区域"
# 道具相关,"道具名称"
"Item_Name_80000","「铜钱」"
"Item_Name_80001","「木头」"
"Item_Name_80002","「木炭」"
"Item_Name_80003","「石块」"
"Item_Name_80004","「铁块」"
"Item_Name_80005","「铜块」"
"Item_Name_80006","「杂草」"
"Item_Name_80007","「甘草」"
"Item_Name_80008","「三七」"
"Item_Name_80009","「兰玲草」"
"Item_Name_80010","「银两」"
"Item_Name_80011","「苎麻」"
"Item_Name_80012","「醉仙桃花」"
"Item_Name_80013","「曼陀罗」"
"Item_Name_80014","「暖玉」"
"Item_Name_80015","「碎银」"
"Item_Name_80016","「灯虫」"
"Item_Name_80017","「血虫」"
"Item_Name_80018","「情虫」"
"Item_Name_80019","「绝虫」"
"Item_Name_80020","「精铁」"
"Item_Name_80021","「赤铜」"
"Item_Name_80022","「松果」"
"Item_Name_80023","「梅子」"
"Item_Name_80024","「火石」"
"Item_Name_80025","「细麻」"
"Item_Name_80026","「绢丝」"
"Item_Name_80027","「毒液」"
"Item_Name_80028","「龙蜥肉」"
"Item_Name_80029","「黑蛟肉」"
"Item_Name_80030","「黑蛟子」"
"Item_Name_80031","「蛇胆」"
"Item_Name_80032","「枫树树皮」"
"Item_Name_80033","「胡杨树脂」"
"Item_Name_80034","「羽毛」"
"Item_Name_80035","「骨头」"
"Item_Name_80036","「毛皮」"
"Item_Name_80037","「金兽牙」"
"Item_Name_80038","「雪仙草」"
"Item_Name_80039","「断肠草」"
"Item_Name_80040","「醉仙草」"
"Item_Name_80041","「官银」"
"Item_Name_80042","「血钱」"
# 道具相关,"功能道具名称"
"Item_Name_91000","「背篓」"
"Item_Name_91001","「迷香」"
"Item_Name_91002","「木栅栏」"
"Item_Name_91003","「石板」"
"Item_Name_91004","「伪装草垛」"
"Item_Name_91005","「金疮药」"
"Item_Name_91006","「简易陷阱」"
"Item_Name_91007","「牢笼」"
"Item_Name_91008","「火石」"
"Item_Name_91009","「酒坛」"
"Item_Name_91010","「祛毒膏」"
"Item_Name_91011","「续气膏」"
"Item_Name_91012","「肉块」"
"Item_Name_91013","「烤熟肉「六品」」"
"Item_Name_91014","「烤焦肉」"
"Item_Name_91015","「毒药」"
"Item_Name_91016","「破碗」"
"Item_Name_91017","「洗髓丹」"
"Item_Name_91018","「大还丹」"
"Item_Name_91019","「占位」"
"Item_Name_91020","「蛋」"
"Item_Name_91021","「粑粑」"
"Item_Name_91022","「猴儿酒」"
"Item_Name_91023","「玉猴醪糟·五品」"
"Item_Name_91024","「爆炒果肉·五品」"
"Item_Name_91025","「冰镇果肉·五品」"
"Item_Name_91026","「五毒肉羹·五品」"
"Item_Name_91027","「醉八方·五品」"
"Item_Name_91028","「八足火牛汤·四品」"
"Item_Name_91029","「银霜丸子·四品」"
"Item_Name_91030","「爆胎毛蛋·胀·四品」"
"Item_Name_91031","「爆胎毛蛋·缩·四品」"
"Item_Name_91032","「神行飞天大杂烩·三品」"
"Item_Name_91033","「大聪明蛋花汤·三品」"
"Item_Name_91034","「乾坤麻辣龙抄手·二品」"
"Item_Name_91035","「雪上灵龙粥·二品」"
"Item_Name_91036","「龙蛇五珍烩·二品」"
"Item_Name_91037","「仙佛茫茫两未成·一品」"
"Item_Name_91038","「大力丸」"
"Item_Name_91039","「金刚丸」"
"Item_Name_91040","「疾风散」"
"Item_Name_91041","「易经转穴丹」"
"Item_Name_91042","「河豚」"
"Item_Name_91043","「红锦鲤」"
"Item_Name_91044","「金锦鲤」"
"Item_Name_91045","「红鲷」"
"Item_Name_91046","「金枪鱼」"
"Item_Name_91047","「巨脂鲤」"
"Item_Name_91048","「鲈鱼」"
"Item_Name_91050","「三神分魂丹」"
"Item_Name_91051","「霸王炼体丹」"
"Item_Name_91052","「天王讨逆丹」"
"Item_Name_91053","「三日断肠散」"
"Item_Name_91054","「破息绝脉丹」"
"Item_Name_91055","「碎筋软骨粉」"
"Item_Name_91056","「血煞丹」"
"Item_Name_91057","「占位」"
"Item_Name_91058","「占位」"
"Item_Name_91059","「占位」"
"Item_Name_91060","「占位」"
"Item_Name_91061","「占位」"
"Item_Name_91062","「占位」"
"Item_Name_91064","「玄蛇灵芝」"
"Item_Name_91065","「占位」"
"Item_Name_91066","「铁箱」"
"Item_Name_91067","「烟雾弹」"
"Item_Name_91068","「血色布条」"
"Item_Name_91069","「粗制易容模具」"
"Item_Name_91070","「精制易容模具」"
"Item_Name_91071","「{0}的易容面具」"
"Item_Name_91072","「八面黑雀花名册」"
"Item_Name_91073","「占位」"
"Item_Name_91074","「占位」"
"Item_Name_91075","「占位」"
"Item_Name_91076","「占位」"
"Item_Name_91077","「占位」"
"Item_Name_91078","「占位」"
"Item_Name_91079","「火堆」"
"Item_Name_92000","「轻功·小成」"
"Item_Name_92008","「医术·圆满」"
"Item_Name_92009","「易容精要」"
"Item_Name_92010","「千变郎君秘典」"
"Item_Name_93000","「{0}的首级」"
"Item_Name_93001","「钥匙·{0}{1}」"
"Item_Name_93002","「马证」"
"Item_Name_93003","「藏宝图」"
"Item_Name_93006","「房契·{0}」"
"Item_Name_93007","「夜行衣」"
"Item_Name_93008","「福玉」"
"Item_Name_93009","「武学心得」"
"Item_Name_93010","「{0}的遗物」"
"Item_Name_93011","秘密消息"
"Item_Name_93012","宝贝"
"Item_Name_93013","一把神秘的钥匙"
"Item_Name_93013_1","黑雀密室的钥匙"
"Item_Name_93014","一张神秘的字条"
"Item_Name_92002","「信手拈来掌」"
"Item_Name_92003","「释蛊术」"
"Item_Name_92005","「万兽奔腾」"
"Item_Name_92006","「王八拳」"
"Item_Name_92007","「灭·绝」"
"Item_Name_92001","「洗髓功」"
"Item_Name_92004","「易筋经」"
"Item_Name_94000","「吐纳法」"
"Item_Name_94001","「寒冰诀」"
"Item_Name_94002","「灼心诀」"
"Item_Name_94003","「醉仙诀」"
"Item_Name_94004","「避毒诀」"
"Item_Name_94005","「玄火劫心功」"
"Item_Name_94006","「清心诀」"
"Item_Name_94007","「万兽诀」"
"Item_Name_94008","「化龙功」"
"Item_Name_94009","「五觉功」"
"Item_Name_94010","「夺魄功」"
"Item_Name_94011","「醉意功」"
"Item_Name_94012","「混元一气功」"
"Item_Name_94013","「血煞吐纳功」"
"Item_Name_94014","「金针度穴功」"
"Item_Name_94015","「偷天换日功」"
"Item_Name_94016","「解蛊诀」"
"Item_Name_94017","「玲珑诀」"
"Item_Name_94018","「驭兽决」"
"Item_Name_94019","「形意五禽功」"
"Item_Name_94020","「玄龟养生术」"
"Item_Name_94021","「搬血锻体诀」"
"Item_Name_94022","「罗汉伏魔功」"
"Item_Name_94023","「金刚护体神功」"
"Item_Name_94024","「易筋经「梵」」"
"Item_Name_94025","「擒龙伏虎功」"
"Item_Name_94026","「莲花落」"
"Item_Name_94027","「武当太和功」"
"Item_Name_94028","「武当纯阳功」"
"Item_Name_94029","「混元先天功」"
"Item_Name_94030","「紫薇七星诀」"
"Item_Name_94031","「转星换斗神功」"
"Item_Name_94032","「无迹心决」"
"Item_Name_94033","「紫霞剑气」"
"Item_Name_94034","「竟日不全功」"
"Item_Name_94035","「永夜杀法」"
"Item_Name_95000","「寒冰掌」"
"Item_Name_95001","「寒霜剑法」"
"Item_Name_95002","「回雪剑法」"
"Item_Name_95003","「傲雪剑法」"
"Item_Name_95004","「千毒手」"
"Item_Name_95005","「回春功」"
"Item_Name_95006","「千蛛万毒手」"
"Item_Name_95007","「对酒当歌」"
"Item_Name_95008","「痛饮狂歌」"
"Item_Name_95009","「不醉无归」"
"Item_Name_95010","「醉生梦死」"
"Item_Name_95011","「摄魂曲」"
"Item_Name_95012","「噬心蚀骨符」"
"Item_Name_95013","「幻音曲」"
"Item_Name_95014","「龙马精神」"
"Item_Name_95015","「烈焰刀」"
"Item_Name_95016","「焚天刀法」"
"Item_Name_95017","「破涅刀法」"
"Item_Name_95018","「妙手空空」"
"Item_Name_95019","「九变十化」"
"Item_Name_95020","「漫天花雨」"
"Item_Name_95021","「乾坤一掷」"
"Item_Name_95022","「食蛊术」"
"Item_Name_95023","「神行八打」"
"Item_Name_95024","「天残脚」"
"Item_Name_95025","「金钟罩」"
"Item_Name_95026","「形意·蛇」"
"Item_Name_95027","「形意·猴」"
"Item_Name_95028","「形意·马」"
"Item_Name_95029","「形意·鹰」"
"Item_Name_95030","「形意·貂」"
"Item_Name_95031","「般若封穴手」"
"Item_Name_95032","「沧浪掌」"
"Item_Name_95033","「踏莎行」"
"Item_Name_95034","「打耳光」"
"Item_Name_95035","「撩阴腿」"
"Item_Name_95036","「炼血震气诀」"
"Item_Name_95037","「玄甲御体拳」"
"Item_Name_95038","「破极崩拳」"
"Item_Name_95039","「催锋折戟」"
"Item_Name_95040","「擒龙手」"
"Item_Name_95041","「罗汉拳」"
"Item_Name_95042","「千变腿」"
"Item_Name_95043","「拈花指」"
"Item_Name_95044","「韦陀棍法」"
"Item_Name_95045","「袈裟伏魔杖」"
"Item_Name_95046","「地趟拳」"
"Item_Name_95047","「踩脚指」"
"Item_Name_95048","「伏虎掌」"
"Item_Name_95049","「打犬棍法」"
"Item_Name_95050","「丢石子」"
"Item_Name_95051","「降龙吞天掌」"
"Item_Name_95052","「太极势」"
"Item_Name_95053","「太极拳」"
"Item_Name_95054","「揽雀尾」"
"Item_Name_95055","「阴阳两仪剑」"
"Item_Name_95056","「太乙玄门剑」"
"Item_Name_95057","「斗转星移」"
"Item_Name_95058","「移花接木」"
"Item_Name_95059","「星月交辉」"
"Item_Name_95060","「星月旷照」"
"Item_Name_95061","「众星捧月」"
"Item_Name_95062","「无踪落锋」"
"Item_Name_95063","「万化神锋」"
"Item_Name_95064","「求败剑诀」"
"Item_Name_95065","「破匣求锋」"
"Item_Name_95066","「荡剑无锋」"
"Item_Name_96000","「烹饪心得」"
"Item_Name_96001","「制作心得」"
"Item_Name_96002","「锻造心得」"
"Item_Name_96003","「织造心得」"
"Item_Name_96004","「制药心得」"
"Item_Name_96005","「仙家清供」"
"Item_Name_97000","「宫调」"
"Item_Name_97001","「商调」"
"Item_Name_97002","「角调」"
"Item_Name_97003","「徽调」"
"Item_Name_97004","「羽调」"
"Item_Name_99999","「测试用道具」"
# 道具相关,"道具描述"
"Item_Desc_80000","通用货币，允许负债「负债后获得铜钱会抵扣欠款」"
"Item_Desc_80001","基础木质材料"
"Item_Desc_80002","燃烧后的木质材料"
"Item_Desc_80003","基础石质材料"
"Item_Desc_80004","基础铁质材料"
"Item_Desc_80005","基础铜质材料"
"Item_Desc_80006","基础杂草材料"
"Item_Desc_80007","常见草药原料"
"Item_Desc_80008","常见草药原料"
"Item_Desc_80009","常见草药原料"
"Item_Desc_80010","碎银合成的流通货币，携带方便"
"Item_Desc_80011","常见织布的材料"
"Item_Desc_80012","从桃树采集的罕见材料"
"Item_Desc_80013","稀有草药原料"
"Item_Desc_80014","从冰矿采集的原料"
"Item_Desc_80015","比铜钱价值更高的流通货币"
"Item_Desc_80016","具有追踪能力的蛊虫"
"Item_Desc_80017","具有吸取气血能力的蛊虫"
"Item_Desc_80018","具有影响人心智能力的蛊虫"
"Item_Desc_80019","具有自爆能力的蛊虫"
"Item_Desc_80020","罕见的锻造材料"
"Item_Desc_80021","罕见的锻造材料"
"Item_Desc_80022","从松树采集的食材，食用恢复气血"
"Item_Desc_80023","从梅花树采集的食材，食用恢复气血"
"Item_Desc_80024","矿石开采中获得，可以引燃物品"
"Item_Desc_80025","罕见的织造材料"
"Item_Desc_80026","罕见的织造材料"
"Item_Desc_80027","炼制毒药的材料"
"Item_Desc_80028","从火蜥身上取下的肉块，是一种珍贵的食材"
"Item_Desc_80029","从黑蛟身上取下的肉块，是一种珍贵的食材"
"Item_Desc_80030","从黑蛟体内取出的鱼子，是一种珍贵的食材"
"Item_Desc_80031","从蛇体内取出的胆囊"
"Item_Desc_80032","从枫树上剥落的皮"
"Item_Desc_80033","从胡杨树上取下的油脂状物体"
"Item_Desc_80034","动物的毛"
"Item_Desc_80035","动物的骨"
"Item_Desc_80036","动物的皮"
"Item_Desc_80037","一颗金色的兽类牙齿"
"Item_Desc_80038","常见草药原料"
"Item_Desc_80039","常见草药原料"
"Item_Desc_80040","常见草药原料"
"Item_Desc_80041","一种专门在皇城流通的货币，深受江湖人喜爱"
"Item_Desc_80042","八面黑雀势力中流通的特殊货币，用于晋升地位以及兑换物品和装备"
# 道具相关,"功能道具描述"
"Item_Desc_91000","可存放一些额外的物品"
"Item_Desc_91001","可放置在房间中迷晕目标"
"Item_Desc_91002","可放置在地上，阻挡目标"
"Item_Desc_91003","可放置在地上，阻挡目标"
"Item_Desc_91004","可套在头上，进入「潜行」状态"
"Item_Desc_91005","专治跌打损伤之必备良药，恢复 50 气血"
"Item_Desc_91006","可放置在地上，对踩中者造成伤害"
"Item_Desc_91009","饮用增加 3 层醉意"
"Item_Desc_91010","清除 10 层毒瘴、寒冷、灼热、痢疾、碎筋软骨状态"
"Item_Desc_91011","食用后，可恢复 100 内力"
"Item_Desc_91012","恢复气血，烤熟了再吃更安全"
"Item_Desc_91013","烹制后的肉块，食用后，获得 10 层「生血」状态"
"Item_Desc_91014","烤焦的肉，看起来还能吃……"
"Item_Desc_91015","可以给角色或交互物施加 15 层毒瘴"
"Item_Desc_91016","行乞必备之物，破碗在手，天下我有"
"Item_Desc_91017","食用后，可治疗 10 个隐疾"
"Item_Desc_91018","食用后，可增加 5 点真气"
"Item_Desc_91020","动物的卵，食用恢复气血"
"Item_Desc_91021","一坨糊状的东西，吃下去，不知道会发生什么……"
"Item_Desc_91022","山中野猴所产的酒，饮用后，获得 3 层「醉意」状态"
"Item_Desc_91023","食用后，获得 5 层「续气」状态"
"Item_Desc_91024","食用后，获得 5 层「灼热」状态，5 层「生血」状态"
"Item_Desc_91025","食用后，获得 5 层「寒冷」状态，5 层「生血」状态"
"Item_Desc_91026","食用后，获得 5 层「毒瘴」状态，5 层「生血」状态"
"Item_Desc_91027","食用后，获得 10 层「醉意」状态"
"Item_Desc_91028","食用后，获得 1 层「接肢」状态， 5 层毒瘴状态"
"Item_Desc_91029","食用后，获得 1 层「明目」状态， 5 层毒瘴状态"
"Item_Desc_91030","据说吃了以后，能变大"
"Item_Desc_91031","据说吃了以后，能变小"
"Item_Desc_91032","食用后，获得 1 层「飞天」状态"
"Item_Desc_91033","食用后，获得 1 层「聪慧」状态"
"Item_Desc_91034","食用后，获得 1 层「不冻」状态"
"Item_Desc_91035","食用后，获得 1 层「不燃」状态"
"Item_Desc_91036","食用后，获得 1 层「不倒」状态"
"Item_Desc_91037","食用后，可增加 30 真气"
"Item_Desc_91038","食用后，获得 5 层「大力」状态"
"Item_Desc_91039","食用后，获得 5 层「金钟罩」状态"
"Item_Desc_91040","食用后，获得 5 层「疾风」状态"
"Item_Desc_91041","在经脉中可以更改穴位类型"
"Item_Desc_91042","食用后，获得 3 层「毒瘴」状态"
"Item_Desc_91043","食用后，获得 5 层「生血」状态"
"Item_Desc_91044","食用后，获得 10 层「生血」状态"
"Item_Desc_91045","食用后，获得 3 层「灼热」状态"
"Item_Desc_91046","食用后，获得 3 层「寒冷」状态"
"Item_Desc_91047","食用后，获得 3 层「醉意」状态"
"Item_Desc_91048","食用后，恢复 50 内力"
"Item_Desc_91050","使用后，获得 10 层三神分魂状态，战斗中激活绝学所需的招式数量翻倍"
"Item_Desc_91051","使用后，获得 1 层霸王炼体状态，提供 300 点罡气"
"Item_Desc_91052","使用后，获得 1 层天王讨逆状态，可免费激活绝学，且绝学伤害增加50%，但会获得 20 个癫狂隐疾"
"Item_Desc_91053","使用后，获得1层断肠状态，断肠状态下会增加剧毒隐疾"
"Item_Desc_91054","使用后，随机禁用3至10个穴位，可通过组队命令内力大于1000的队友帮助治疗，人越多，疗伤越快"
"Item_Desc_91055","使用后，获得100层碎筋软骨状态，受到的伤害增加100%"
"Item_Desc_91056","将杀气永久转化为随机招式攻击，使用血煞丹有一定几率产生癫狂隐疾"
"Item_Desc_91064","食用后，增加 3 点真气"
"Item_Desc_91066","放置后，可以存放物品"
"Item_Desc_91067","在战斗中使用，有概率逃脱"
"Item_Desc_91068","夜晚10点到凌晨4点，在高处使用，可以召唤八面黑雀的接头人，亦可丢于水井之中作为发布暗杀的信号"
"Item_Desc_91069","用于制造易容面具的模具，对无法行动的目标使用，可获得3张对方的易容面具"
"Item_Desc_91070","用于制造易容面具的模具，对无法行动的目标使用，可获得9张对方的易容面具"
"Item_Desc_91071","{0}的人皮面具，使用后，可以易容成{1}"
"Item_Desc_91072","这边花名册记录了当前八面黑雀势力的所有成员"
"Item_Desc_92000","一本记载了如何习得「轻功·小成」的秘籍"
"Item_Desc_92001","一本记载了如何习得「洗髓功」的内功秘籍"
"Item_Desc_92002","一本记载了如何习得「信手拈来掌」的绝学秘籍"
"Item_Desc_92003","一本记载了如何习得「释蛊术」的绝学秘籍"
"Item_Desc_92004","一本记载了如何习得「易筋经」的内功秘籍"
"Item_Desc_92005","一本记载了如何习得「万兽奔腾」的绝学秘籍"
"Item_Desc_92006","一本记载了如何习得「王八拳」的绝学秘籍"
"Item_Desc_92007","一本记载了如何习得「灭·绝」的绝学秘籍"
"Item_Desc_92008","使用后，习得能力「医术·圆满」「习得前提能力：「医术·大成」」"
"Item_Desc_92009","一本记载了如何习得易容能力的古籍"
"Item_Desc_92010","一本记载了易容术最高级别的神秘古籍，易容能力达到大成时，使用后可进阶至易容圆满"
"Item_Desc_93000","乃{0}「{1}」凭证之物，见之如见人"
"Item_Desc_93001","民居的钥匙，持此钥匙者有此屋，拥有者:{0}"
"Item_Desc_93002","一匹马"
"Item_Desc_93003","一张藏宝图，生成宝藏信息图"
"Item_Desc_93006","民居的房契，拥有者:{0}。（房契要收藏好，一旦被他人获取，房子的拥有者将改变）"
"Item_Desc_93007","一套夜行衣，夜晚时穿上，大幅降低被看见的概率"
